"","i","avg_r","age","sex","born"
"612","GA1615",0.00835298742138365,47,2,1
"613","GA1310",0.00192173305380853,22,2,0
"614","GA734",0.0103948287910552,30,2,1
"615","GA685",0.0109189378057303,50,1,1
"616","GA1944",0.00345038434661076,48,2,1
"617","GA1871",0.0104385045422781,35,1,1
"618","GA801",0.00314465408805031,53,2,1
"619","GA2694",0.00895352900069881,60,1,1
"620","GA2036",0.00401816911250874,49,2,1
"621","GA1698",0.00262054507337526,50,1,1
"622","GA2308",0.00563417190775681,50,1,1
"623","GA412",0.00480433263452131,40,1,1
"624","GA2181",0.00615828092243187,41,1,1
"625","GA2887",0.00541579315164221,38,1,1
"626","GA1720",0.00227113906359189,33,1,1
"627","GA2303",0.00139762403913347,31,2,0
"628","GA843",0.0040400069881202,33,2,1
"629","GA2231",0.0043675751222921,54,1,1
"630","GA1583",0.00401816911250874,39,1,1
"631","GA2220",0.00349406009783368,32,1,1
"632","GA2991",0.00393081761006289,27,1,1
"633","GA2652",0.00401816911250874,41,2,1
"634","GA3394",0.0017688679245283,31,1,1
"635","GA600",0.00817828441649196,31,1,1
"636","GA410",0.00910639412997903,76,2,1
"637","GA2990",0.00554682040531097,27,1,1
"638","GA1502",0.00480433263452131,40,2,1
"639","GA2119",0.00296995108315863,63,1,1
"640","GA1515",0,23,2,NA
"641","GA1948",0.00393081761006289,43,1,1
"642","GA1958",0.004979035639413,27,1,1
"643","GA1491",0.00296995108315863,33,1,1
"644","GA1122",0.003319357092942,28,2,0
"645","GA2416",0.00192173305380853,37,1,1
"646","GA3480",0.00296995108315863,39,1,1
"647","GA3308",0.00571606394129979,28,2,1
"648","GA2776",0.00541579315164221,73,1,1
"649","GA3043",0.00462962962962963,65,2,1
"650","GA500",0.00279524807826695,38,2,1
"651","GA361",0.00362508735150245,35,1,1
"652","GA2470",0.00323200559049616,54,2,1
"653","GA1406",0.00379979035639413,30,2,1
"654","GA3328",0.00122292103424179,37,2,1
"655","GA2427",0.00235849056603774,31,2,1
"656","GA3526",0.00227113906359189,63,2,1
"657","GA3513",0.0051974143955276,34,2,1
"658","GA3220",0.00401816911250874,20,2,1
"659","GA431",0.00873515024458421,28,2,1
"660","GA3227",0.00428022361984626,65,1,1
"661","GA2408",0.00567784765897973,63,1,1
"662","GA2853",0.00454227812718379,41,1,1
"663","GA3554",0.00816736547868623,54,1,1
"664","GA1657",0.000698812019566737,38,2,1
"665","GA380",0.00349406009783368,35,2,1
"666","GA1809",0.0088770964360587,47,2,1
"667","GA3212",0.00593990216631726,65,2,1
"668","GA2643",0.00539395527603075,39,1,1
"669","GA808",0.00904088050314465,37,2,0
"670","GA3374",0.00466238644304682,36,1,1
"671","GA2637",0.00644217330538085,60,1,1
"672","GA2904",0.00624563242487771,33,1,1
"673","GA549",0.00550314465408805,36,1,1
"674","GA281",0.0067479035639413,37,1,1
"675","GA2307",0.00393081761006289,33,1,1
"676","GA1811",0.00305730258560447,19,1,1
"677","GA3089",0.00256595038434661,37,2,0
"678","GA1064",0.00838574423480084,39,1,1
"679","GA318",0.00750131027253669,45,1,1
"680","GA2156",0.004979035639413,36,2,1
"681","GA2301",0.00576519916142558,20,2,0
"682","GA1109",0.0010482180293501,20,2,0
"683","GA1353",0.00778520265548567,38,2,1
"684","GA1668",0.00410552061495458,39,1,1
"685","GA305",0.00292627533193571,37,1,1
"686","GA190",0.00454227812718379,51,1,1
"687","GA840",0.00301362683438155,60,1,1
"688","GA2372",0.0127533193570929,52,1,0
"689","GA2342",0.000698812019566737,30,1,0
"690","GA1069",0.00139762403913347,26,2,0
"691","GA1664",0.00323200559049616,36,1,1
"692","GA941",0.00296995108315863,36,1,1
"693","GA151",0.00554136093640811,28,1,1
"694","GA1306",0.0117051013277428,11,1,1
"695","GA2171",0.00419287211740042,11,2,1
"696","GA3604",0.00419287211740042,11,2,1
"697","GA3568",0.00707001222921034,11,2,1
"698","GA58",0.00484800838574424,11,2,1
"699","GA437",0.00419287211740042,11,1,1
"700","GA1672",0.00462962962962963,11,1,1
"701","GA2169",0.00513190076869322,11,1,1
"702","GA1787",0.00604909154437456,11,2,1
"703","GA1228",0.000349406009783368,52,2,1
"704","GA1618",0.000698812019566737,38,2,1
"705","GA3067",0.00375611460517121,55,2,1
"706","GA1425",0.000349406009783368,39,2,0
"707","GA1947",0.00539395527603075,40,2,1
"708","GA460",0.00877882599580713,28,2,0
"709","GA1679",0.00393081761006289,35,2,0
"710","GA625",0.00253319357092942,37,2,1
"711","GA1132",0.00242400419287212,24,2,0
"712","GA67",0.00864779874213836,22,2,0
"713","GA818",0.00607092941998602,52,2,1
"714","GA490",0.00559049615653389,32,2,1
"715","GA488",0.00524109014675052,40,2,1
"716","GA1339",0.00680249825296995,50,2,1
"717","GA651",0.00334119496855346,42,2,1
"718","GA2958",0.00467330538085255,40,2,0
"719","GA1205",0.00775244584206848,11,1,1
"720","GA2022",0.0008298392732355,10,1,1
"721","GA1356",0.00559049615653389,10,2,1
"722","GA803",0.00279524807826695,41,2,0
"723","GA2822",0.00864779874213836,27,1,1
"724","GA693",0.00565600978336827,45,2,1
"725","GA2861",0.00218378756114605,31,2,0
"726","GA3141",0.00305730258560447,36,2,1
"727","GA2984",0.00401816911250874,55,2,1
"728","GA988",0.00192173305380853,34,2,1
"729","GA185",0.00618011879804333,28,2,1
"730","GA1964",0.00445492662473795,41,2,1
"731","GA1696",0.00828747379454927,45,2,1
"732","GA299",0.00489168413696716,58,2,1
"733","GA3241",0.00438941299790356,10,2,1
"734","GA1437",0.0035377358490566,10,1,1
"735","GA869",0.00489168413696716,53,1,1
"736","GA2906",0.00502271139063592,11,1,1
"737","GA884",0.000698812019566737,48,1,1
"738","GA1352",0.00227113906359189,33,1,0
"739","GA2302",0.00139762403913347,39,1,1
"740","GA858",0.003319357092942,11,2,1
"741","GA1883",0.00465146750524109,16,1,0
"742","GA2153",0.00465146750524109,10,2,1
"743","GA1385",0.0018780573025856,13,2,0
"744","GA343",0.00500087351502446,10,2,1
"745","GA1918",0.00454227812718379,11,1,0
"746","GA2258",0.00482617051013277,10,2,1
"747","GA1810",0.00316649196366177,19,2,0
"748","GA708",0.00301362683438155,19,2,0
"749","GA2168",0.00930293501048218,50,2,1
"750","GA1034",0.0079380677847659,38,1,1
"751","GA1898",0.00447676450034941,19,1,0
"752","GA3204",0.00459687281621244,21,2,0
"753","GA2632",0.00338487071977638,50,1,1
"754","GA409",0.0050882250174703,40,2,1
"755","GA1227",0,40,2,NA
"756","GA1345",0.0162473794549266,49,2,1
"757","GA849",0.00227113906359189,20,2,0
"758","GA245",0.00554682040531097,40,2,1
"759","GA2395",0,39,2,0
"760","GA2188",0.00828747379454927,54,2,1
"761","GA2881",0.0160726764500349,40,2,1
"762","GA3617",0.00589622641509434,45,2,0
"763","GA2289",0.00607092941998602,37,2,1
"764","GA526",0.00349406009783368,40,2,1
"765","GA1553",0.00397449336128581,48,2,1
"766","GA886",0.00528476589797345,41,2,1
"767","GA3350",0.00493535988819008,28,2,1
"768","GA1959",0.00576519916142558,53,2,1
"769","GA1616",0.000524109014675052,27,2,NA
"770","GA2314",0.013277428371768,39,2,1
"771","GA581",0.00604909154437456,28,2,0
"772","GA1076",0.00286076170510133,18,1,NA
"773","GA1081",0.0010482180293501,49,1,1
"774","GA1579",0.00441125087351502,27,1,1
"775","GA1571",0.00235849056603774,41,1,1
"776","GA1332",0.00288259958071279,43,1,1
"777","GA2158",0.00506638714185884,27,1,1
"778","GA3356",0.00506638714185884,39,1,1
"779","GA3540",0.00506638714185884,30,1,1
"780","GA475",0.00292627533193571,31,1,0
"781","GA1254",0.00762687805730259,10,2,1
"782","GA1032",0.00496811670160727,10,1,1
"783","GA1758",0.00279524807826695,29,1,1
"784","GA3050",0.00279524807826695,36,1,0
"785","GA315",0.00345038434661076,38,1,0
"786","GA2213",0.00279524807826695,49,1,1
"787","GA2332",0.00379979035639413,10,1,1
"788","GA557",0.00484800838574424,10,2,1
"789","GA767",0.00305730258560447,10,1,1
"790","GA544",0.00454227812718379,10,1,1
"791","GA1230",0.0106186670160727,10,2,1
"792","GA2485",0.00419287211740042,10,1,1
"793","GA909",0.00122292103424179,30,1,1
"794","GA2205",0.00294811320754717,31,1,1
"795","GA2844",0.00277341020265549,39,1,1
"796","GA486",0.00262054507337526,50,1,1
"797","GA3029",0.00426930468204053,30,1,0
"798","GA3438",0,37,1,1
"799","GA236",0.00303546470999301,26,1,1
"800","GA977",0.00443308874912648,37,1,1
"801","GA1893",0.0086259608665269,60,1,1
"802","GA541",0.000349406009783368,60,1,1
"803","GA589",0.000349406009783368,51,1,1
"804","GA2426",0.00122292103424179,45,1,1
"805","GA2502",0.000349406009783368,30,1,0
"806","GA35",0.00554136093640811,32,1,1
"807","GA508",0.0063875786163522,20,2,0
"808","GA3151",0.00589622641509434,42,1,1
"809","GA194",0.00559049615653389,53,1,1
"810","GA1107",0.00607092941998602,49,1,1
"811","GA3213",0.00576519916142558,39,1,1
"812","GA882",0.00589622641509434,38,1,1
"813","GA5",0.00288259958071279,38,1,1
"814","GA2465",0.00183438155136268,36,1,1
"815","GA1617",0.0148497554157932,36,1,1
"816","GA342",0.00161600279524808,35,1,1
"817","GA263",0.00384346610761705,33,1,1
"818","GA2118",0.00471698113207547,56,1,1
"819","GA2232",0.00576519916142558,53,1,1
"820","GA2113",0.00462962962962963,41,1,1
"821","GA7",0.00384346610761705,60,1,1
"822","GA3250",0.00681341719077568,21,1,0
"823","GA3400",0.00511006289308176,50,1,1
"824","GA2858",0.00432389937106918,42,1,1
"825","GA1582",0.00314465408805031,42,1,1
"826","GA2949",0.00362508735150245,55,1,1
"827","GA2765",0.00262054507337526,39,1,1
"828","GA3477",0.000873515024458421,33,1,0
"829","GA1029",0.00443308874912648,55,1,1
"830","GA126",0.00642033542976939,39,1,1
"831","GA1922",0.00615828092243187,39,1,1
"832","GA2964",0.00314465408805031,45,1,1
"833","GA368",0.00283892382948987,55,1,1
"834","GA1113",0.00240216631726066,29,1,1
"835","GA715",0.00491352201257862,10,1,1
"836","GA880",0.00361416841369672,10,2,1
"837","GA2613",0.00987071977638015,10,2,1
"838","GA2989",0.0091282320055905,10,1,1
"839","GA772",0.00388714185883997,10,1,1
"840","GA2356",0.003319357092942,10,2,1
"841","GA1589",0.006638714185884,10,1,1
"842","GA3145",0.000873515024458421,10,1,1
"843","GA377",0.00301362683438155,10,1,1
"844","GA913",0.00631114605171209,10,1,1
"845","GA1889",0.00296995108315863,37,1,1
"846","GA1655",0.00607092941998602,57,1,1
"847","GA3329",0.00240216631726066,28,1,1
"848","GA1694",0.000698812019566737,30,1,NA
"849","GA1093",0.000698812019566737,26,1,NA
"850","GA383",0.0068570929419986,69,1,1
"851","GA2024",0.00351589797344514,30,1,0
"852","GA1649",0.00218378756114605,48,1,1
"853","GA1701",0.00373427672955975,53,1,1
"854","GA2678",0.00227113906359189,37,1,1
"855","GA3263",0.00449860237596087,49,2,0
"856","GA963",0.00583071278825996,10,2,1
"857","GA3236",0.00428022361984626,43,2,1
"858","GA2459",0.00697720125786164,18,2,0
"859","GA1531",0.00637665967854647,52,2,1
"860","GA1993",0.00043675751222921,19,2,NA
"861","GA1047",0.00532844164919637,49,2,1
"862","GA2571",0.00117924528301887,10,1,1
"863","GA3462",0.00567784765897973,47,2,NA
"864","GA3164",0.003319357092942,57,2,NA
"865","GA1303",0.00375611460517121,37,2,NA
"866","GA877",0.00495719776380154,10,1,1
"867","GA1342",0.000698812019566737,30,1,1
"868","GA2",0.00227113906359189,9,2,1
"869","GA1325",0.00445492662473795,11,1,0
"870","GA136",0.00604909154437456,9,2,1
"871","GA495",0.0042583857442348,13,1,0
"872","GA2986",0.00330843815513627,12,1,NA
"873","GA523",0.00528476589797345,9,2,1
"874","GA1708",0.00511006289308176,9,1,1
"875","GA2896",0,18,2,0
"876","GA530",0.00318832983927324,23,2,NA
"877","GA1674",0.00567784765897973,44,1,NA
"878","GA1044",0.0093466107617051,50,1,0
"879","GA3581",0.00362508735150245,46,1,0
"880","GA1293",0.00262054507337526,32,1,1
"881","GA3138",0.00659503843466108,55,1,1
"882","GA851",0.00384346610761705,66,1,0
"883","GA637",0.000698812019566737,45,2,NA
"884","GA533",0.00275157232704402,9,2,1
"885","GA603",0.00391989867225716,26,1,0
"886","GA1309",0.00391989867225716,23,1,0
"887","GA876",0.00457503494060098,31,2,0
"888","GA189",0.0138670510132774,9,1,1
"889","GA661",0.00139762403913347,37,1,1
"890","GA3198",0.00687893081761006,60,1,1
"891","GA2370",0.00358141160027952,55,1,1
"892","GA834",0.00366876310272537,60,2,1
"893","GA1910",0.00541579315164221,9,2,1
"894","GA1852",0.00175794898672257,9,2,1
"895","GA376",0.00586346960167715,9,1,1
"896","GA1999",0.00471698113207547,9,2,1
"897","GA1260",0.00513190076869322,9,1,1
"898","GA3603",0.0050882250174703,9,2,1
"899","GA90",0.00735390461215933,9,1,1
"900","GA2331",0.00554682040531097,9,1,1
"901","GA2528",0.00751222921034242,9,1,1
"902","GA3057",0.00279524807826695,9,1,1
"903","GA2497",0.0043839535290007,10,1,0
"904","GA2672",0.00636574074074074,10,2,1
"905","GA753",0.0010482180293501,14,2,0
"906","GA3073",0.00587438853948288,9,1,0
"907","GA2548",0.00408368273934312,13,2,0
"908","GA2578",0.000873515024458421,11,2,0
"909","GA1874",0.00192173305380853,19,2,0
"910","GA2629",0.0027078965758211,27,2,0
"911","GA1659",0.0010482180293501,16,1,0
"912","GA1543",0.00465146750524109,19,1,0
"913","GA2731",0.00733752620545073,12,2,0
"914","GA2909",0.00720103948287911,9,2,1
"915","GA2378",0.00899720475192173,9,2,1
"916","GA2484",0.00595901030747729,9,1,1
"917","GA391",0.00646401118099231,9,1,1
"918","GA1678",0.0100454227812718,9,1,1
"919","GA2184",0.00460779175401817,8,2,1
"920","GA2382",0.0117051013277428,8,2,1
"921","GA175",0.009958071278826,8,2,1
"922","GA3319",0.0103948287910552,8,2,1
"923","GA2430",0.00462962962962963,8,2,1
"924","GA749",0.0010482180293501,9,2,0
"925","GA1577",0.00554136093640811,19,2,0
"926","GA2745",0.00759958071278826,11,1,0
"927","GA442",0.00604909154437456,8,1,1
"928","GA3041",0.00741395877009085,9,1,0
"929","GA2873",0.00621287561146052,9,2,0
"930","GA2850",0.00371243885394829,8,1,1
"931","GA241",0.0108315863032844,8,2,1
"932","GA150",0.00412735849056604,8,2,1
"933","GA1767",0.00502271139063592,8,1,1
"934","GA1297",0.00492444095038435,8,1,1
"935","GA2518",0.00822741963661775,8,2,1
"936","GA1636",0.0024895178197065,8,2,1
"937","GA1360",0.00667693046820405,8,1,1
"938","GA2163",0.00513190076869322,8,2,1
"939","GA2496",0.00477703529000699,8,1,1
"940","GA1604",0.00388714185883997,8,1,1
"941","GA852",0.00484800838574424,8,1,1
"942","GA3398",0.00369060097833683,8,1,1
"943","GA848",0.00764325646401118,8,1,1
"944","GA2393",0.00489168413696716,7,1,1
"945","GA2175",0.00428568308874913,7,1,1
"946","GA3302",0.0042583857442348,7,1,1
"947","GA617",0.00443308874912648,8,1,0
"948","GA2645",0.00656774109014675,10,2,0
"949","GA2574",0.00397449336128581,12,1,0
"950","GA3537",0.000698812019566737,19,2,0
"951","GA2967",0.003319357092942,7,1,1
"952","GA3168",0.00606001048218029,7,2,1
"953","GA891",0.00500087351502446,7,2,1
"954","GA2117",0.00484800838574424,7,2,1
"955","GA2702",0.006638714185884,7,2,1
"956","GA1987",0.00988982791754018,7,2,1
"957","GA3410",0.0100454227812718,7,1,1
"958","GA1431",0.00388714185883997,7,1,1
"959","GA1610",0.00340670859538784,7,2,1
"960","GA1627",0.00340670859538784,7,2,1
"961","GA1328",0.00495719776380154,7,1,1
"962","GA1282",0.00465146750524109,7,2,1
"963","GA2565",0.00587438853948288,7,2,1
"964","GA1411",0.0072174178895877,7,2,1
"965","GA2428",0.00528476589797345,6,1,1
"966","GA2173",0.00460779175401817,6,2,1
"967","GA2770",0.00800904088050314,6,1,1
"968","GA2804",0.00853860936408106,6,2,1
"969","GA1773",0.00584163172606569,11,2,0
"970","GA252",0.00584163172606569,13,2,0
"971","GA3504",0.00604909154437456,30,2,0
"972","GA2992",0.00117924528301887,7,2,0
"973","GA3069",0.00384346610761705,9,1,0
"974","GA892",0.00621287561146052,14,2,0
"975","GA2454",0.00205276030747729,8,2,NA
"976","GA1653",0.00587438853948288,6,1,1
"977","GA1734",0.00419287211740042,6,2,1
"978","GA482",0.00345038434661076,6,2,1
"979","GA3310",0.00513190076869322,6,1,1
"980","GA718",0.00720103948287911,6,2,1
"981","GA787",0.0100454227812718,6,1,1
"982","GA2667",0.0030682215234102,6,2,1
"983","GA720",0.00584709119496855,6,2,1
"984","GA2661",0.004493142907058,6,1,1
"985","GA3230",0.00694444444444444,6,1,1
"986","GA1715",0.00408368273934312,6,1,1
"987","GA1097",0.00504454926624738,6,2,1
"988","GA3068",0.00743579664570231,6,1,0
"989","GA1144",0.00375611460517121,6,2,1
"990","GA257",0.00480433263452131,6,2,1
"991","GA776",0.0100454227812718,6,2,1
"992","GA736",0.00728293151642208,6,1,1
"993","GA3433",0.00454227812718379,6,2,1
"994","GA2814",0.00227113906359189,6,2,1
"995","GA1634",0.00492444095038435,6,2,1
"996","GA1978",0.0052137928022362,6,2,1
"997","GA1234",0.00933569182389937,6,2,1
"998","GA3533",0.00565600978336827,6,1,1
"999","GA2721",0.00504454926624738,5,2,1
"1000","GA2677",0.003319357092942,5,2,1
"1001","GA2142",0.00484800838574424,5,2,1
"1002","GA186",0.00443308874912648,6,2,0
"1003","GA2387",0.00822741963661775,6,2,0
"1004","GA3187",0.00310097833682739,6,1,1
"1005","GA1040",0.00764325646401118,5,1,1
"1006","GA1214",0.00862050139762404,8,1,0
"1007","GA448",0.00525200908455625,7,1,1
"1008","GA1264",0.00336303284416492,9,2,0
"1009","GA1598",0.00336303284416492,7,2,0
"1010","GA989",0.00728839098532495,5,2,1
"1011","GA3293",0.00648584905660377,5,2,1
"1012","GA3147",0.00495719776380154,5,2,1
"1013","GA1050",0.00444400768693221,5,1,1
"1014","GA972",0.00646401118099231,5,2,1
"1015","GA3149",0.00899720475192173,5,2,1
"1016","GA112",0.00371243885394829,5,1,1
"1017","GA2326",0.003319357092942,5,1,1
"1018","GA467",0.003319357092942,5,2,1
"1019","GA3081",0.00292627533193571,5,1,1
"1020","GA3545",0.0108315863032844,5,2,1
"1021","GA730",0.00379979035639413,5,1,1
"1022","GA1084",0.0106186670160727,5,1,1
"1023","GA2040",0.00200908455625437,5,1,1
"1024","GA1241",0.0091282320055905,5,1,1
"1025","GA1833",0.00271881551362683,5,1,1
"1026","GA616",0.00467876484975542,5,2,1
"1027","GA1007",0.00565055031446541,5,2,1
"1028","GA2460",0.0117051013277428,5,1,1
"1029","GA2310",0.004493142907058,5,1,1
"1030","GA3098",0.00632206498951782,5,2,1
"1031","GA1621",0.00541579315164221,5,2,1
"1032","GA1441",0.00442762928022362,5,2,1
"1033","GA251",0.0100454227812718,4,2,1
"1034","GA944",0.000873515024458421,4,2,1
"1035","GA695",0.00355957372466806,4,1,0
"1036","GA2648",0.00393081761006289,4,1,1
"1037","GA1131",0.00586346960167715,4,1,1
"1038","GA139",0.00484800838574424,4,1,1
"1039","GA2358",0.00743579664570231,4,2,1
"1040","GA3627",0.00604909154437456,4,2,1
"1041","GA2055",0.00181254367575122,7,2,0
"1042","GA2520",0.00312281621243885,11,2,0
"1043","GA3042",0.00636574074074074,5,1,0
"1044","GA3413",0.00179070580013976,37,1,0
"1045","GA971",0.00283892382948987,6,1,0
"1046","GA414",0.00656774109014675,8,2,0
"1047","GA22",0.00656774109014675,6,1,0
"1048","GA1467",0.00583071278825996,10,2,0
"1049","GA951",0.0018780573025856,7,2,0
"1050","GA2043",0.00192173305380853,4,1,1
"1051","GA1547",0.0100454227812718,4,1,1
"1052","GA3327",0.0072174178895877,4,1,1
"1053","GA3239",0.00471698113207547,4,1,0
"1054","GA1225",0.00343946540880503,4,2,1
"1055","GA2685",0.00428568308874913,4,1,1
"1056","GA1129",0.00462962962962963,4,1,1
"1057","GA1459",0.00546492837176799,4,2,1
"1058","GA947",0.00667693046820405,4,2,1
"1059","GA2877",0.00152865129280224,4,1,1
"1060","GA2469",0.00511006289308176,4,2,1
"1061","GA1152",0.00668238993710692,4,2,1
"1062","GA503",0.00513190076869322,4,1,1
"1063","GA3094",0.00800904088050314,4,1,1
"1064","GA1692",0.00337395178197065,4,2,0
"1065","GA2963",0.00471698113207547,4,2,1
"1066","GA684",0.00484800838574424,4,2,1
"1067","GA1304",0.00631114605171209,4,1,1
"1068","GA3039",0.0043839535290007,4,1,1
"1069","GA1393",0.00743579664570231,3,2,1
"1070","GA2420",0.0054485499650594,3,1,1
"1071","GA276",0.00722833682739343,4,1,1
"1072","GA2960",0.00488076519916143,4,1,0
"1073","GA1658",0.00777428371767994,3,1,1
"1074","GA1879",0.0048370894479385,18,1,0
"1075","GA1355",0.0038980607966457,4,2,0
"1076","GA2136",0.00443308874912648,3,2,0
"1077","GA538",0.00513190076869322,3,1,1
"1078","GA370",0.0030682215234102,3,1,1
"1079","GA392",0.00359233053808526,3,2,1
"1080","GA1766",0.00775790531097135,3,1,1
"1081","GA2619",0.00419287211740042,3,2,1
"1082","GA1481",0.0052137928022362,3,2,0
"1083","GA1368",0.00504454926624738,3,1,1
"1084","GA453",0.00254411250873515,3,2,1
"1085","GA2748",0.00489168413696716,3,2,1
"1086","GA795",0.0024895178197065,3,2,1
"1087","GA2955",0.003319357092942,3,2,1
"1088","GA2891",0.00740303983228512,3,2,0
"1089","GA942",0.00908182651991614,3,1,1
"1090","GA3203",0.00973969252271139,3,2,1
"1091","GA3235",0.00532844164919637,3,1,1
"1092","GA1990",0.0100454227812718,3,2,1
"1093","GA2155",0.00988982791754018,3,1,1
"1094","GA1387",0.00550587438853948,3,2,1
"1095","GA642",0.00397449336128581,10,2,0
"1096","GA184",0.00553590146750524,9,1,0
"1097","GA3417",0.00553590146750524,6,1,0
"1098","GA2925",0.00553590146750524,14,2,0
"1099","GA2352",0.00393081761006289,43,2,0
"1100","GA2479",0.00492444095038435,3,1,1
"1101","GA3357",0.00444400768693221,3,2,1
"1102","GA2413",0.00598357791754018,3,2,1
"1103","GA1756",0.00549222571628232,3,1,1
"1104","GA3615",0.00899720475192173,3,1,1
"1105","GA814",0.00382162823200559,3,1,1
"1106","GA1738",0.00720649895178197,3,1,1
"1107","GA3054",0.00775244584206848,3,1,1
"1108","GA2573",0.00607638888888889,3,1,1
"1109","GA3298",0.00676974143955276,3,2,1
"1110","GA1597",0.00460779175401817,3,1,1
"1111","GA2348",0.00547038784067086,3,1,1
"1112","GA1422",0.00716282320055905,3,1,0
"1113","GA1240",0.00559049615653389,2,1,1
"1114","GA3336",0.00379979035639413,2,1,1
"1115","GA1269",0.004493142907058,2,1,1
"1116","GA2361",0.00477703529000699,2,2,1
"1117","GA172",0.0117051013277428,2,1,1
"1118","GA751",0.00503363032844165,2,2,1
"1119","GA1977",0.00596719951083159,2,2,1
"1120","GA1296",0.0138670510132774,2,2,1
"1121","GA2211",0.00618011879804333,3,2,0
"1122","GA1157",0.00528476589797345,3,2,0
"1123","GA3575",0.00558503668763103,3,1,0
"1124","GA1289",0,10,2,0
"1125","GA2726",0.0086259608665269,3,2,0
"1126","GA327",0.00462962962962963,4,2,0
"1127","GA109",0.00636574074074074,19,1,0
"1128","GA821",0.00697720125786164,13,1,0
"1129","GA3361",0.00406184486373166,15,1,0
"1130","GA2360",0.00636574074074074,14,2,0
"1131","GA2294",0.00636574074074074,11,2,0
"1132","GA134",0.00406184486373166,6,2,0
"1133","GA3205",0.00406184486373166,10,2,0
"1134","GA2389",0.00406184486373166,4,2,0
"1135","GA2138",0.00558503668763103,5,1,0
"1136","GA1357",0.00373154699510832,3,1,0
"1137","GA2461",0.00347222222222222,3,1,0
"1138","GA1991",0.00227113906359189,2,2,1
"1139","GA366",0.00454227812718379,2,2,1
"1140","GA746",0.00862050139762404,2,2,1
"1141","GA965",0.00504454926624738,2,1,1
"1142","GA2256",0.00728839098532495,2,2,1
"1143","GA2988",0.00735390461215933,2,2,0
"1144","GA3056",0.00668238993710692,2,1,1
"1145","GA125",0.004493142907058,2,2,1
"1146","GA265",0.0100454227812718,2,1,1
"1147","GA950",0.00386530398322851,2,1,1
"1148","GA683",0.00632206498951782,2,2,1
"1149","GA200",0.0111536949685535,2,1,0
"1150","GA3415",0.00316649196366177,2,1,1
"1151","GA1062",0.00426930468204053,2,1,1
"1152","GA3265",0.0072174178895877,2,1,1
"1153","GA87",0.00484800838574424,2,2,1
"1154","GA710",0.00633298392732355,2,2,1
"1155","GA765",0.00708093116701607,2,1,1
"1156","GA341",0.00183438155136268,2,2,1
"1157","GA2751",0.000524109014675052,2,1,1
"1158","GA624",0.00375611460517121,2,1,1
"1159","GA994",0.00595901030747729,2,2,1
"1160","GA3579",0.00218378756114605,2,1,1
"1161","GA912",0.0102392339273235,2,2,1
"1162","GA3162",0.00556319881201957,2,1,0
"1163","GA743",0.00283892382948987,2,2,1
"1164","GA1675",0.00428568308874913,2,1,1
"1165","GA2023",0.00648584905660377,2,1,1
"1166","GA1956",0.00419287211740042,2,2,1
"1167","GA427",0.00500087351502446,2,2,1
"1168","GA348",0.00541579315164221,2,2,1
"1169","GA3284",0.0055577393431167,2,2,1
"1170","GA1667",0.00604909154437456,2,1,1
"1171","GA1862",0.00511006289308176,1,2,1
"1172","GA2739",0.00622379454926625,1,1,1
"1173","GA2277",0.00720103948287911,1,1,1
"1174","GA362",0.00291535639412998,13,1,0
"1175","GA1267",0.00619103773584906,4,2,0
"1176","GA3192",0.00316649196366177,2,1,0
"1177","GA316",0.00152865129280224,2,1,0
"1178","GA28",0.00458049440950384,19,2,0
"1179","GA4",0.00371243885394829,2,1,1
"1180","GA1419",0.0060272536687631,1,1,1
"1181","GA246",0.00462962962962963,1,1,1
"1182","GA2572",0.00484800838574424,1,1,1
"1183","GA2845",0,1,1,0
"1184","GA3137",0.00174703004891684,2,1,0
"1185","GA2568",0.00359233053808526,1,2,1
"1186","GA212",0.00681341719077568,2,2,0
"1187","GA3521",0.006638714185884,1,1,0
"1188","GA1041",0.00656774109014675,3,2,0
"1189","GA191",0.00667693046820405,1,2,1
"1190","GA253",0.0125349406009783,1,1,1
"1191","GA2337",0.00373154699510832,1,2,0
"1192","GA2444",0.0050882250174703,3,2,0
"1193","GA2927",0.00728293151642208,1,2,1
"1194","GA2438",0.00292627533193571,1,2,1
"1195","GA920",0.00552498252969951,1,2,1
"1196","GA3596",0.00853860936408106,1,1,1
"1197","GA2345",0.00416557477288609,1,1,1
"1198","GA1739",0.00428022361984626,1,2,1
"1199","GA2816",0.00513190076869322,1,1,1
"1200","GA2068",0.00462962962962963,2,2,0
"1201","GA386",0.00908182651991614,1,1,1
"1202","GA1492",0.00454227812718379,1,1,1
"1203","GA2340",0.00547038784067086,1,2,1
"1204","GA2471",0.00318832983927324,1,2,1
"1205","GA2902",0.00528476589797345,1,1,1
"1206","GA2898",0.00343946540880503,1,2,1
"1207","GA1248",0.0076869322152341,1,2,1
"1208","GA1499",0.00973969252271139,1,1,1
"1209","GA722",0.00401816911250874,1,2,1
"1210","GA1542",0.00552498252969951,1,1,1
"1211","GA606",0.00631114605171209,1,2,1
"1212","GA2546",0.00720649895178197,1,1,1
"1213","GA2743",0.00668238993710692,1,2,1
"1214","GA887",0.00951585429769392,1,2,NA
"1215","GA1821",0.00546492837176799,1,2,1
"1216","GA1842",0.0042583857442348,1,2,1
"1217","GA1053",0.00528476589797345,1,1,1
"1218","GA2601",0.00495719776380154,1,1,1
"1219","GA2003",0.00586346960167715,1,1,1
